OBJECTID,HERITAGENR,PARLOCATIO,STREETNR,STREETNAME,STREETTYPE,ADDRESS2,SUBURB,DETAILS,HERITAGECL,HERITAGE_1,HERITAGE_2,HERITAGE_3,LHPCLASSTY,LGADESC,SHRCODE,COUNCILREF,CODE,IDCODE,AS2482,AS2482DESC,LOCATIONAC,ACCURACYDE,SOURCEOFDA,INTERIMDAT,INTERIMPAR,AUTHORISAT,AUTHPARREF,POLYGONTYP,POLYGONT_1,LOCALITY,SECTION23S,SECTION16S,PLANPARCEL,VALUATIONS,DEVPLANDES,UNITNR,SHRSTATUSC,SHRSTATUSD,EXTENTOFLI,SIGNIFICAN
244133,1685,"Park Lands, Victoria Drive ADELAIDE",,"Park Lands, Victoria Drive",,,ADELAIDE,The University of Adelaide Footbridge [Metal Arch],S,State,,,,Adelaide,13639,,1690,H0201690,25010,Bridge,H,high level confidence,SHB,,,,,D,"item has been digitised (generally because it doesn't exist in a DCDB parcel, eg. bridge",ADELAIDE,,,"CR 6102/717 F38386 Q22,CR 5807/965 F41835 A5,CR 6109/995 H106100 S1630","0205735908, 022160000*,0223404459",ADELAIDE Council,,REG,11/09/1986,,"The University of Adelaide Footbridge was built in 1937 and is believed to be the first welded steel bridge in South Australia. It was constructed as part of the Adelaide City Council's contribution to South Australia's Centenary in 1936, with funds donated by the Misses E and L Waite. (PJS 24/11/97)"
264041,26980,War Memorial Drive NORTH ADELAIDE,,War Memorial Drive,,,NORTH ADELAIDE,University of Adelaide Grandstand,S,State,,,,Adelaide,26392,,2412,H0202412,17010,Stadium - Grandstand,H,high level confidence,SHB,,,,,D,"item has been digitised (generally because it doesn't exist in a DCDB parcel, eg. bridge",NORTH ADELAIDE,,A D,CR 6109/995 H106100 S1612,,ADELAIDE Council,,REG,7/03/2014,,"The University of Adelaide Grandstand is significant as an outstanding example of an early-20th century sporting building and as a representative of the establishment and development of formal recreational facilities in the Adelaide Parklands. As one of the first two sports buildings constructed by the University of Adelaide, it also demonstrates the emergence of the philosophy that sport and sporting achievement are an important part of tertiary education and student life. The building also has important associations with the expansion and development of the University of Adelaide."
264145,26487,Creswell Gardens War Memorial Drive NORTH ADELAIDE,Creswell Gardens,War Memorial Drive,,,NORTH ADELAIDE,War Memorial Oak,S,State,,,,Adelaide,26348,,2410,H0202410,60051,Trees: Scattered,H,high level confidence,SHB,,,,,D,"item has been digitised (generally because it doesn't exist in a DCDB parcel, eg. bridge",NORTH ADELAIDE,,F G,CR 6102/703 D81642 A100,,ADELAIDE Council,,REG,10/05/2013,,"The War Memorial Oak, planted on 29 August 1914, commemorates the outbreak of World War One. The decision to plant an oak, with a life expectancy of 500 years, demonstrates the desire of South Australians to have a living memorial to World War One, to remind them of the sacrifice made by the Australian forces on the battlefields of Europe. Its purpose was not to commemorate the War, but to inspire patriotism. It may well be South Australia's, (and possibly Australia's), earliest commemoration of the Great War."
263935,26336,off South Terrace ADELAIDE,,off South Terrace,,,ADELAIDE,"Wattle Grove WWI War Memorial (Dardanelles Campaign, also called Gallipoli Campaign)",S,State,,,,Adelaide,26394,,2402,H0202402,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,A D,CR 6102/717 H105100 S6021,,ADELAIDE Council,,REG,23/08/2013,,"The Wattle Grove WWI War Memorial is a very early World War I memorial, having been dedicated on 7 September 1915, less than six months after the Gallipoli landing, It is one of the earliest war memorials in Adelaide and South Australia (most monuments were not erected until after the War). It was dedicated to 'Australasians' and therefore included New Zealanders, where most other war memorials were dedicated to Australians or local men who served and/or died. The support within the Adelaide community for its erection within the Wattle Grove (its original location) testifies to the intense support contemporary South Australians had for those fighting at Gallipoli and the impact of the war on the community. The monument's heritage value is enhanced by its association with Wattle Day which had been inaugurated to demonstrate Australian patriotism."
244205,1336,263-264 North Terrace ADELAIDE,263-264,North Terrace,,,ADELAIDE,Office (former Dwelling),S,State,,,,Adelaide,13377,,1275,H0201275,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5085/918 F1660 A1,CT 5128/559 F1660 A2","0203356808, 0203356904",ADELAIDE Council,,REG,11/09/1986,,"These attached two storey houses were built for Dr John Fisher in 1872. Designed by English & Rees, they featured large summer living rooms in the basements and the westernmost one had a surgery and waiting room on the ground floor. From the 1880s it became more common for medical men to build residences with surgeries on North Terrace. Today such places have been largely superseded by offices and commercial establishments. Hence these former residences are now significant as a reminder of an important phase in the development of one of Adelaide's major boulevards."
244210,1268,203-207 North Terrace ADELAIDE,203-207,North Terrace,,,ADELAIDE,Office (former Dwelling and Consulting Rooms) and former G & R Wills Warehouse,S,State,,,,Adelaide,13367,,1183,H0201183,11500,Business:  Commercial/Retail,L,low level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5255/933 F139583 A1,CT 5263/314 F2373 A2","0203233306, 0203233357",ADELAIDE Council,,REG,11/09/1986,,"These two adjacent buildings became associated in the 1940s when they were acquired by John Martin & Co, whose large retail premises were nearby. The former warehouse (1878), is historically significant for its direct association with the large South Australian merchant firm of G & R Wills & Co. Founded in 1849, the company traded throughout Australia, with branches in three States, as well as extensive Adelaide operations including clothing and shoe factories and their import business. Designed by Daniel Garlick, the three-storey building is of masonry construction with classical Italianate stucco detailing which is particularly decorative for a commercial building. Its architectural significance is enhanced by the high integrity of both the exterior and interior, with most of the fabric remaining in near original condition. Slender cast iron columns allow undivided space on all three floors, and are an important feature of the interiors. The warehouse forms a pair with a similar building located on its western side, which was constructed for G & R Wills & Co some years earlier. The smaller neo-Gothic styled building to the east is one of the few to survive to represent the former professional and residential nature of North Terrace. Designed by E J Woods in 1901 as a dwelling and consulting rooms for noted Adelaide eye surgeon Dr Mark Johnston Symons, it continued to be used primarily as medical consulting rooms until the 1940s when part of the building was acquired by John Martin & Co for use as a store. The building is of architectural significance because of its exceptionally high integrity, both internally and externally, and its ability to give an insight into early twentieth century medical practices through the retention of original room layouts and finishes, including features such as the tiled 'operating room' and large waiting rooms. [Adapted from: Danvers Architects Pty Ltd '203-7 North Terrace, Adelaide Conservation Study' March 1989]"
244104,1457,42-44 Pennington Terrace NORTH ADELAIDE,42-44,Pennington Terrace,,,NORTH ADELAIDE,"Walkley Cottage (originally Henry Watson's House), St Mark's College [modified 'Manning' House]",S,State,,,,Adelaide,10756,,1421,H0201421,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5778/198 F183380 A108,222008104,ADELAIDE Council,,REG,24/07/1980,,"This building is a rare example of a prefabricated timber 'Manning House' which has subsequently been enclosed with a brick structure. Dating from 1839, the Manning house is the remains of one of five known to be extant in South Australia. The brickwork section is believed to date from 1840 and the complete structure reflects early building technologies in the Colony and the determination of settlers to improve the quality of accommodation available. The cottage was built for Henry Watson, a relative and business partner of John Barton Hack, a prominent South Australian colonist (HSA, 2/2000)."
245446,1384,24 Barnard Street NORTH ADELAIDE,24,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13483,,1347,H0201347,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5451/943 F183239 A777,220401009,ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245451,1385,34-36 Barnard Street NORTH ADELAIDE,34-36,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13484,,1348,H0201348,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5892/387 F183242 A780,CT 5933/745 D65850 A202","0220397003, 0220398014",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245455,1386,40 Barnard Street NORTH ADELAIDE,40,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13485,,1349,H0201349,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5876/839 F183243 A781,220396000,ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245461,1387,48-52 Barnard Street NORTH ADELAIDE,48-52,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13480,,1350,H0201350,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5892/388 F183244 A782,CT 5892/390 F183245 A783","0220392974, 0220393002",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245468,1388,62 Barnard Street NORTH ADELAIDE,62,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13477,,1351,H0201351,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5850/537 F183247 A785,220390004,ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245473,1390,66-68 Barnard Street NORTH ADELAIDE,66-68,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13478,,1353,H0201353,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5790/985 F183233 A771,CT 5800/864 F108917 A2","0220388000, 0220389003",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245486,1391,78 Barnard Street NORTH ADELAIDE,78,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13479,,1354,H0201354,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5132/728 D37024 A4,220387702,ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245409,1395,76-78 Hill Street NORTH ADELAIDE,76-78,Hill Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13473,,1358,H0201358,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5088/264 F12830 A1,CT 5485/131 F12830 A2","0220548158, 0220548203",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
244076,1399,11-11A Molesworth Street NORTH ADELAIDE,11-11A,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13482,,1362,H0201362,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5751/237 D14845 A1,CT 5751/236 D14845 A2","022052210*, 0220523102",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
244101,1400,27-29 Molesworth Street NORTH ADELAIDE,27-29,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13481,,1363,H0201363,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5683/172 F183310 A848,CT 5881/752 F183309 A847","022053600*, 0220537002",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245382,1401,37-41 Molesworth Street NORTH ADELAIDE,37-41,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13476,,1364,H0201364,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5892/36 F183306 A844,CT 5892/386 F183307 A845","0220539008, 0220540009",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245392,1402,51-53 Molesworth Street NORTH ADELAIDE,51-53,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13475,,1365,H0201365,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5303/97 F162968 A95,CT 5550/354 F183298 A836","0220541976, 0220541984",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
245401,1403,65 & 67 Molesworth Street NORTH ADELAIDE,65 & 67,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13474,,1366,H0201366,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5150/167 F13836 A4,CT 5473/566 F13836 A3","0220546208, 0220546259",ADELAIDE Council,,REG,11/09/1986,,"This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relatively intact and easily identifiable. The redevelopment occurred in the last years of South Australia's greatest boom period and was one of the largest and last speculative initiatives encouraged by the financial successes of the period. There are two plan forms in this subdivision - detached villas and semidetached villas. The detached villas are representative of the type of building which gives North Adelaide much of its distinctive character with asymmetrically placed bays and balconies. The semidetached villas are more eclectically detailed with unusual balcony and veranda forms. Their 'boom' style detailing is distinctive, with few peers in Adelaide. [Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p286]"
246148,1348,282-288 Franklin Street ADELAIDE,282-288,Franklin Street,,,ADELAIDE,Greek Orthodox Church & Bell Tower,S,State,,,,Adelaide,13205,,1302,H0201302,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,F,"CT 5494/878 F4869 A3,CT 5494/879 F4869 A4,CT 5494/880 F4869 A5",201440803,ADELAIDE Council,,REG,11/12/1997,,"This Greek Orthodox Church, erected in 1966 and known as the Cathedral of the Archangels Michael and Gabriel, is significant as the principal place of worship for the Greek community in the city, and as a prominent symbol of non-British migration to Australia. The design of the Church is a modern interpretation of Byzantine architecture, and testimony to the cultivation of Greek culture in Australia by Adelaide's Greek community. It stands on the site of the Adelaide Greek Community's first church, erected in 1937. The round-shaped church makes a positive contribution to the streetscape because of its scale and distinctive design including the bell tower. (PJS 17/11/97)"
244142,1529,Victoria Drive ADELAIDE,,Victoria Drive,,,ADELAIDE,"Union Building Group, The University of Adelaide (including the Lady Symon Building, the George Murray Building, the Cloisters, the Western Annexe and the multi-level Union House)",S,State,,,,Adelaide,17619,,1498,H0201498,14010,University,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E G,CT 6129/107 H105100 S1206,020575413*,ADELAIDE Council,,REG,25/07/2002,,"This group of buildings represents two major stages of development for the Adelaide University Union to provide services and facilities for students on campus. The earlier Georgian buildings designed by Woods, Bagot, Jory and Laybourne-Smith reflect the influence that firm had on the built character of the university campus. These subsequently provided the parameters for the structure and design of Union House, noted for the quality of its internal spaces and its relationship to the earlier buildings. Significant also for the use of timber in large-scale structures and in its high level of building craftsmanship, Union House is considered to be the culmination of a series of buildings in the 1960s-70s by the prominent South Australian partnership of Dickson and Platten which developed a 'vernacular' adaptation of modernism. (HSA Assessment Report 2/2002)."
246099,1660,49-53 Pennington Terrace NORTH ADELAIDE,49-53,Pennington Terrace,,,NORTH ADELAIDE,"Master's Lodge (Grenfell Price Lodge), St Mark's College",S,State,,,,Adelaide,10766,,1658,H0201658,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5329/292 F171132 A92,222008104,ADELAIDE Council,,REG,11/09/1986,,"This house was built in 1879 for William Austin Horn, most notable for his association with the early history of the Moonta Mines. By riding from the Wallaroo district to Adelaide in 22 hours (a feat not believed possible) he secured the leases for the Moonta copper discoveries for Walter Watson Hughes. The building is of some architectural merit with fine detailing to windows and roof cladding of patterned slate work (HSA, 2/2000)."
244440,1486,339 Wakefield  Street ADELAIDE,339,Wakefield  Street,,,ADELAIDE,Dwelling ('Cartref'),S,State,,,,Adelaide,13423,,1453,H0201453,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5123/767 D25554 A1,020714110*,ADELAIDE Council,,REG,11/09/1986,,"This house was built in 1882 for Joachim Matthias Wendt, the founder of one of South Australia's most prominent firms of jewellers and watchmakers. Wendt, who occupied the house until his death in 1917, had considerable skills in his craft as a jeweller, with the best of his silver work ranking with the finest produced in this country in the second half of the 19th century. Wendt was also involved in other commercial ventures such as the Theatre Royal and Adelaide Arcade. The house, which remains in a relatively unaltered state, is typical of the dwellings built in the southeast of the city by wealthy residents of Adelaide in the later part of the 19th century."
246813,1738,207 East Terrace ADELAIDE,207,East Terrace,,,ADELAIDE,"Public Schools Club Building (former Residence of William and Lawrence Bragg, sometime Sandford House)",S,State,,,,Adelaide,12832,,1745,H0201745,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,G,CT 5104/250 D35590 A21,207527002,ADELAIDE Council,,REG,23/09/2004,,"This house was the family home of William Henry and William Lawrence Bragg, the father and son joint recipients of the Nobel Prize for Physics in 1915. Theirs is one of only two Nobel Prizes awarded a South Australian, the other being awarded to Sir Howard Florey, and the only Nobel Prize for Physics awarded to Australians. The house, designed by William Henry Bragg, was their family home for nine years, during which time Lawrence was completing the first stage of his tertiary education and his father was undertaking the early experiments and research in the field which was to bring them, nearly two decades later, the highest recognition. (HB Assessment Report 9/2004)."
246103,1661,55 Pennington Terrace NORTH ADELAIDE,55,Pennington Terrace,,,NORTH ADELAIDE,"Hawker House (former Dwelling), St Mark's College",S,State,,,,Adelaide,13545,,1659,H0201659,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5885/179 D58466 A1,222008104,ADELAIDE Council,,REG,11/09/1986,,"This house, built in 1883, has been associated with several notable South Australian families. It was built for Arthur Waterhouse, who was involved in many entrepreneurial and commercial enterprises. Subsequent owners have included the brewer, Alfred Simms, who co-founded the South Australian Brewing Company and Evan Kyffin Thomas, whose family was closely associated with the establishment of the 'South Australian Register' newspaper (HSA, 2/2000)."
244001,1665,178 Stanley Street NORTH ADELAIDE,178,Stanley Street,,,NORTH ADELAIDE,Dwelling (former home of G E Fulton),S,State,,,,Adelaide,13549,,1663,H0201663,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5865/501 F183900 A628,223289008,ADELAIDE Council,,REG,11/09/1986,,"This is a classic boom-era house, built in 1882 towards the end of the late nineteenth century economic boom. It was designed by Cumming and Davies in the Victorian Italianate style and is significant for being erected for George E Fulton. Fulton arrived in South Australia in 1878, and established Fulton's Foundry in 1879. A contract for cast-iron pipes enabled him to establish the first pipe factory in Adelaide. The company was advertised in 1882 as 'Consulting Engineers, Builders, Contractors and Machinery Importers for engines and machinery of all descriptions'. It soon became one of the largest industrial concerns in South Australia, supplying cast-iron work of all descriptions, pipes, mine furnaces and pumping engines. By 1901 Fulton's factory at Kilkenny covered five acres and employed the then large number of 350 men. The dwelling's facade is significant as one of the most intact and elaborate on an asymmetrical villa in Adelaide, with excellent detailing similar to, but even more flamboyant than, the Master's Lodge at St Marks College. The elaborate and intricate detailing of the bow window, and its gable barges are its chief glories. (Condensed from S Marsden et al 'Heritage of the City of Adelaide' (1990), p381)"
244125,1521,Angas Garden King William Road NORTH ADELAIDE,Angas Garden,King William Road,,,NORTH ADELAIDE,Memorial to GF and JH Angas,S,State,,,,Adelaide,16180,,1489,H0201489,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,G,CR 6109/995 H106100 S1630,223404459,ADELAIDE Council,,REG,11/06/1998,,"This memorial commemorates George Fife and John Howard Angas, prominent men in the history of South Australia. George Fife Angas had a significant role in the founding of South Australia, and both men made notable contributions to the development of the state thereafter through their philanthropy."
244186,1544,Goodman Crescent ADELAIDE,,Goodman Crescent,,,ADELAIDE,"Memorial to Sir Thomas Elder, The University of Adelaide",S,State,,,,Adelaide,16927,,1513,H0201513,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,E G,CT 5685/768 H105100 S693,020575413*,ADELAIDE Council,,REG,11/11/1999,,"This monumental bronze statue and pedestal commemorates the life of Sir Thomas Elder. A founding member of Elder Smith and Co, Elder was one of South Australia's greatest benefactors, leaving bequests for workingmen's homes, the Art Gallery, hospitals and churches. His greatest generosity however, was directed towards the University of Adelaide, and ensured the continuing existence of the University in its founding years. This association is reinforced by the location of Elder's memorial within the University grounds in front of the Conservatorium which bears his name. (HSA Assessment Report 1999)"
