OBJECTID,HERITAGENR,PARLOCATIO,STREETNR,STREETNAME,STREETTYPE,ADDRESS2,SUBURB,DETAILS,HERITAGECL,HERITAGE_1,HERITAGE_2,HERITAGE_3,LHPCLASSTY,LGADESC,SHRCODE,COUNCILREF,CODE,IDCODE,AS2482,AS2482DESC,LOCATIONAC,ACCURACYDE,SOURCEOFDA,INTERIMDAT,INTERIMPAR,AUTHORISAT,AUTHPARREF,POLYGONTYP,POLYGONT_1,LOCALITY,SECTION23S,SECTION16S,PLANPARCEL,VALUATIONS,DEVPLANDES,UNITNR,SHRSTATUSC,SHRSTATUSD,EXTENTOFLI,SIGNIFICAN
244236,1261,21-23 King William Street ADELAIDE,21-23,King William Street,,,ADELAIDE,Office (former AMP [Australian Mutual Provident Society] Building),S,State,,,,Adelaide,11574,,1175,H0201175,11510,Business House - Offices,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,"CT 5975/193 C23717 L103,CT 5975/194 C23717 L105,CT 5975/195 C23717 L106,CT 5975/196 C23717 L107,CT 5975/199 C23717 L201,CT 5975/200 C23717 L202,CT 5975/201 C23717 L203,CT 5975/202 C23717 L205,CT 5975/203 C23717 L206,CT 5975/204 C23717 L207,CT 5975/205 C2","0200128076, 0200128084,0200128092,0200128105,0200128113,0200128121,020012813*,0200128148,0200128156,0200128164,0200128172,0200128180,0200128199,0200128201,020012821*,0200128228,0200128236,0200128244,0200128252,0200128260,0200128279,0200128287,0200128295,",ADELAIDE Council,,REG,11/09/1986,,"The former Australian Mutual Provident Society Building is representative of the development and continued rise in the importance of insurance and financial institutions in South Australia, and in particular, the Australian Mutual Provident Society. Comp"
244208,1269,237 North Terrace ADELAIDE,237,North Terrace,,,ADELAIDE,"Scots (originally Chalmers' Free) Church [Uniting, former Free Presbyterian Church]",S,State,,,,Adelaide,13370,,1184,H0201184,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,ADELAIDE,,,CT 5657/396 F181869 A217,0203304506,ADELAIDE Council,,REG,11/09/1986,,"Scots Church was built in 1850-51 and the spire was added in 1856. Originally known as Chalmers' Free Church, it is significant for being one of the Colony's major Free Presbyterian churches and is one of the grandest of those that have survived. 

It is"
245392,1402,51-53 Molesworth Street NORTH ADELAIDE,51-53,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13475,,1365,H0201365,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5303/97 F162968 A95,CT 5550/354 F183298 A836","0220541976, 0220541984",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
245389,1402,51-53 Molesworth Street NORTH ADELAIDE,51-53,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13475,,1365,H0201365,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5303/97 F162968 A95,CT 5550/354 F183298 A836","0220541976, 0220541984",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
244001,1665,178 Stanley Street NORTH ADELAIDE,178,Stanley Street,,,NORTH ADELAIDE,Dwelling (former home of G E Fulton),S,State,,,,Adelaide,13549,,1663,H0201663,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5865/501 F183900 A628,0223289008,ADELAIDE Council,,REG,11/09/1986,,"This is a classic boom-era house, built in 1882 towards the end of the late nineteenth century economic boom. It was designed by Cumming and Davies in the Victorian Italianate style and is significant for being erected for George E Fulton.  

Fulton arri"
243740,1470,100 Stanley Street NORTH ADELAIDE,100,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10897,,1436,H0201436,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/53 S1036 U15,0223348004,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
246104,1659,45-48 Pennington Terrace NORTH ADELAIDE,45-48,Pennington Terrace,,,NORTH ADELAIDE,"'Downer House' (former Dwelling), St Mark's College",S,State,,,,Adelaide,13374,,1657,H0201657,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5813/743 F183382 A110,0222008104,ADELAIDE Council,,REG,11/09/1986,,"Built in 1876-77, this house is significant for its association with Sir John William Downer, KCMG, KC, MLC, who purchased it in 1880.  Downer's career spanned a period from 1878 to 1915 and included service as Premier, Attorney General, Colonial Secreta"
244088,1666,222-230 Stanley Street NORTH ADELAIDE,222-230,Stanley Street,,,NORTH ADELAIDE,"Dwelling ('St Andrews'), including Coach House and fence",S,State,,,,Adelaide,13548,,1664,H0201664,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5147/452 D12749 A1,0223300000,ADELAIDE Council,,REG,11/09/1986,,St Andrews is one of Adelaide's grandest and most impressively sited residences comprising the original dwelling constructed in 1861-62 and a new wing built in about 1881.  It was built by James MacGeorge for his own occupation.  He was an architect of s
244087,1666,222-230 Stanley Street NORTH ADELAIDE,222-230,Stanley Street,,,NORTH ADELAIDE,"Dwelling ('St Andrews'), including Coach House and fence",S,State,,,,Adelaide,13548,,1664,H0201664,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5147/452 D12749 A1,0223300000,ADELAIDE Council,,REG,11/09/1986,,St Andrews is one of Adelaide's grandest and most impressively sited residences comprising the original dwelling constructed in 1861-62 and a new wing built in about 1881.  It was built by James MacGeorge for his own occupation.  He was an architect of s
244068,1666,222-230 Stanley Street NORTH ADELAIDE,222-230,Stanley Street,,,NORTH ADELAIDE,"Dwelling ('St Andrews'), including Coach House and fence",S,State,,,,Adelaide,13548,,1664,H0201664,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5147/452 D12749 A1,0223300000,ADELAIDE Council,,REG,11/09/1986,,St Andrews is one of Adelaide's grandest and most impressively sited residences comprising the original dwelling constructed in 1861-62 and a new wing built in about 1881.  It was built by James MacGeorge for his own occupation.  He was an architect of s
245446,1384,24 Barnard Street NORTH ADELAIDE,24,Barnard Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13483,,1347,H0201347,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5451/943 F183239 A777,0220401009,ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
245409,1395,76-78 Hill Street NORTH ADELAIDE,76-78,Hill Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13473,,1358,H0201358,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5088/264 F12830 A1,CT 5485/131 F12830 A2","0220548158, 0220548203",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
245407,1395,76-78 Hill Street NORTH ADELAIDE,76-78,Hill Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13473,,1358,H0201358,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5088/264 F12830 A1,CT 5485/131 F12830 A2","0220548158, 0220548203",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
244101,1400,27-29 Molesworth Street NORTH ADELAIDE,27-29,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13481,,1363,H0201363,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5683/172 F183310 A848,CT 5881/752 F183309 A847","022053600*, 0220537002",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
244098,1400,27-29 Molesworth Street NORTH ADELAIDE,27-29,Molesworth Street,,,NORTH ADELAIDE,Dwelling within City Land Investment Company subdivision,S,State,,,,Adelaide,13481,,1363,H0201363,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5683/172 F183310 A848,CT 5881/752 F183309 A847","022053600*, 0220537002",ADELAIDE Council,,REG,11/09/1986,,This dwelling is one of 22 in an area redeveloped in 1884 by the City Land Investment Company. The subdivision demonstrates with great style the manner in which parts of North Adelaide were developed and is one of the few subdivisions to remain relativel
244105,1704,Montefiore Hill NORTH ADELAIDE,,Montefiore Hill,,,NORTH ADELAIDE,Light's Vision and Memorial to Colonel William Light,S,State,,,,Adelaide,16232,,1710,H0201710,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,G,CR 6102/703 D81642 A100,0223405507,ADELAIDE Council,,REG,8/10/1998,,"Light's Vision, the look-out and monument on Montefiore Hill, North Adelaide, commemorates Colonel William Light, South Australia's first Surveyor-General, who selected the site for the capital of the colony and laid out the city of Adelaide in 1836-37."
244865,1716,94A Stanley Street NORTH ADELAIDE,94A,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10901,,1722,H0201722,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/57 S1036 U19,0223348047,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244832,1723,84A Stanley Street NORTH ADELAIDE,84A,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10908,,1729,H0201729,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/64 S1036 U26,"0223348119, 0223348127",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244104,1457,42-44 Pennington Terrace NORTH ADELAIDE,42-44,Pennington Terrace,,,NORTH ADELAIDE,"Walkley Cottage (originally Henry Watson's House), St Mark's College [modified 'Manning' House]",S,State,,,,Adelaide,10756,,1421,H0201421,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5778/198 F183380 A108,0222008104,ADELAIDE Council,,REG,24/07/1980,,"This building is a rare example of a prefabricated timber 'Manning House' which has subsequently been enclosed with a brick structure.  Dating from 1839, the Manning house is the remains of one of five known to be extant in South Australia.  The brickwor"
244047,20892,61-65 Archer Street NORTH ADELAIDE,61-65,Archer Street,,,NORTH ADELAIDE,"North Adelaide Police Station red brick residence, cell block and walled yard",S,State,,,,Adelaide,17034,,1918,H0201918,14570,Police Station,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,A G,CT 5441/883 D47114 A71,0222299108,ADELAIDE Council,,REG,14/12/1995,,The 1864 Police Station originally had the office and quarters in the one building with a lock-up or cell block and walled yard to the rear.  After 35 years it was decided to build a separate residence for  the Sergeant and his family.  At least nine sma
246814,20892,61-65 Archer Street NORTH ADELAIDE,61-65,Archer Street,,,NORTH ADELAIDE,"North Adelaide Police Station red brick residence, cell block and walled yard",S,State,,,,Adelaide,17034,,1918,H0201918,14570,Police Station,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,A G,CT 5441/883 D47114 A71,0222299108,ADELAIDE Council,,REG,14/12/1995,,The 1864 Police Station originally had the office and quarters in the one building with a lock-up or cell block and walled yard to the rear.  After 35 years it was decided to build a separate residence for  the Sergeant and his family.  At least nine sma
264041,26980,War Memorial Drive NORTH ADELAIDE,,War Memorial Drive,,,NORTH ADELAIDE,University of Adelaide Grandstand,S,State,,,,Adelaide,26392,,2412,H0202412,17010,Stadium - Grandstand,H,high level confidence,SHB,,,,,D,"item has been digitised (generally because it doesn't exist in a DCDB parcel, eg. bridge",NORTH ADELAIDE,,A D,CR 6109/995 H106100 S1612,,ADELAIDE Council,,REG,7/03/2014,,The University of Adelaide Grandstand is significant as an outstanding example of an early-20th century sporting building and as a representative of the establishment and development of formal recreational facilities in the Adelaide Parklands. As one of
263945,26478,46 and 48 MacKinnon Parade NORTH ADELAIDE,46 and 48,MacKinnon Parade,,,NORTH ADELAIDE,Pair of Houses,S,State,,,,Adelaide,13355,,2408,H0202408,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,E,"CT 5892/391 F183984 A712,CT 5892/392 F183985 A713",,ADELAIDE Council,,REG,23/08/2013,,"The award-winning pair of attached townhouses, designed by Robert Dickson of the influential Adelaide architectural firm Dickson Platten, and completed in 1966, is significant for its architectural design excellence and as an early and outstanding repres"
243732,1697,War Memorial Drive NORTH ADELAIDE,,War Memorial Drive,,,NORTH ADELAIDE,North Adelaide Railway Station [The associated Signal Cabin was destroyed by fire c1990],S,State,,,,Adelaide,13657,,1702,H0201702,24020,Railway Platform,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CR 5373/132 D34345 A6,0221258507,ADELAIDE Council,,REG,11/09/1986,,"Opened in 1857, North Adelaide is the third-oldest railway station building in the State, after Bowden and Alberton, and is the only surviving original station building on the Adelaide - Gawler line, which opened to Gawler in 1857 and was extended to Kap"
244126,1700,King William Road NORTH ADELAIDE,,King William Road,,,NORTH ADELAIDE,"Memorial to Captain Sir Ross Smith, Creswell Garden",S,State,,,,Adelaide,16181,,1705,H0201705,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,G,CR 6102/703 D81642 A100,0223405507,ADELAIDE Council,,REG,11/06/1998,,"The statue commemorates Sir Ross Smith, a famous South Australian aviator.  Smith's flight from England to Australia in 1919 was a symbolic challenge to the perceived isolation of Australia from the rest of the world.  It was the first such flight in les"
244119,1702,Park Lands NORTH ADELAIDE,,Park Lands,,,NORTH ADELAIDE,Adelaide Oval Scoreboard,S,State,,,,Adelaide,13655,,1707,H0201707,18100,Historic Sites (unclassified),H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CR 6102/703 D81642 A129,0223406200,ADELAIDE Council,,REG,11/09/1986,,"The Adelaide Oval Scoreboard, completed in 1911, is an excellent example of an architect's solution to a potentially mundane commission.  Manually operated over four storeys, the Scoreboard incorporated new features including a novel approach to the layo"
244122,1703,Park Lands NORTH ADELAIDE,,Park Lands,,,NORTH ADELAIDE,"The George Giffen, Sir Edwin Smith & Mostyn Evan Grandstands, Adelaide Oval",S,State,,,,Adelaide,13654,,1709,H0201709,17010,Stadium - Grandstand,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CR 6102/703 D81642 A129,0223406200,ADELAIDE Council,,REG,11/09/1986,,"The George Giffen (1882, 1889, 1929), Sir Edwin Smith (1929) and Mostyn Evan (1929) Grandstands are directly associated with the history and development of the Adelaide Oval and are the main viewing structures on South Australia's principal sporting venu"
243734,1713,98A Stanley Street NORTH ADELAIDE,98A,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10898,,1719,H0201719,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/54 S1036 U16,"0223348004, 0223348012",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
243730,1714,98 Stanley Street NORTH ADELAIDE,98,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10899,,1720,H0201720,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/55 S1036 U17,"0223348012, 0223348020",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244866,1715,96 Stanley Street NORTH ADELAIDE,96,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10900,,1721,H0201721,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 6011/803 S1036 U18,"0223348020, 0223348039",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244863,1717,94 Stanley Street NORTH ADELAIDE,94,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10902,,1723,H0201723,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/58 S1036 U20,0223348055,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244860,1718,92 Stanley Street NORTH ADELAIDE,92,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10903,,1724,H0201724,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/59 S1036 U21,0223348063,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244851,1719,90 Stanley Street NORTH ADELAIDE,90,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10904,,1725,H0201725,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/60 S1036 U22,0223348071,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244845,1720,88A Stanley Street NORTH ADELAIDE,88A,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10905,,1726,H0201726,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/61 S1036 U23,022334808*,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244836,1722,86 Stanley Street NORTH ADELAIDE,86,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10907,,1728,H0201728,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/63 S1036 U25,"0223348100, 0223348119",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244830,1724,84 Stanley Street NORTH ADELAIDE,84,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10909,,1730,H0201730,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/65 S1036 U27,"0223348127, 0223348135",ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
244829,1725,82 Stanley Street NORTH ADELAIDE,82,Stanley Street,,,NORTH ADELAIDE,Dwelling ('Dean Marryat Homes'),S,State,,,,Adelaide,10910,,1731,H0201731,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5052/66 S1036 U28,0223348135,ADELAIDE Council,,REG,24/07/1980,,"What became Cottage Homes Incorporated was initiated by Anglican Archdeacon Charles Marryat in 1871 but had an inter-denominational Management Committee.  The organisation's purpose was to fund cottages for the aged poor. 

The Committee bought an acre o"
243819,1726,70 (rear) Melbourne Street NORTH ADELAIDE,70 (rear),Melbourne Street,,,NORTH ADELAIDE,St Cyprian's Church Hall (Former St Cyprian's Day School),S,State,,,,Adelaide,19119,,1732,H0201732,15500,Religious Building,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,A,CT 5828/925 F183983 A711,0223083608,ADELAIDE Council,,REG,10/10/2002,,"The former St Cyprian's church school, completed in 1894, is a well preserved example of an Anglican church day school.  The school represents the importance placed by the Anglican Church on the provision of education for the disadvantaged and working cl"
246094,533,1-25 Palmer Place NORTH ADELAIDE,1-25,Palmer Place,,,NORTH ADELAIDE,Aquinas College (former Dwellings 'Montefiore' and 'Roche House' only),S,State,,,,Adelaide,11582,,446,H0200446,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5855/212 F183387 A115,CT 5877/120 T106101 T748",0220058052,ADELAIDE Council,,REG,8/11/1984,,"Historically,  Montefiore is mostly associated with Sir Samuel Way who was responsible for transforming the original Regency style mansion into one of Italianate style. This former residence is representative of  a grand living style associated with a pe"
246073,533,1-25 Palmer Place NORTH ADELAIDE,1-25,Palmer Place,,,NORTH ADELAIDE,Aquinas College (former Dwellings 'Montefiore' and 'Roche House' only),S,State,,,,Adelaide,11582,,446,H0200446,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 5855/212 F183387 A115,CT 5877/120 T106101 T748",0220058052,ADELAIDE Council,,REG,8/11/1984,,"Historically,  Montefiore is mostly associated with Sir Samuel Way who was responsible for transforming the original Regency style mansion into one of Italianate style. This former residence is representative of  a grand living style associated with a pe"
244125,1521,Angas Garden King William Road NORTH ADELAIDE,Angas Garden,King William Road,,,NORTH ADELAIDE,Memorial to GF and JH Angas,S,State,,,,Adelaide,16180,,1489,H0201489,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,G,CR 6109/995 H106100 S1630,0223404459,ADELAIDE Council,,REG,11/06/1998,,"This memorial commemorates George Fife and John Howard Angas, prominent men in the history of South Australia.  George Fife Angas had a significant role in the founding of South Australia, and both men made notable contributions to the development of the"
244115,1522,Pennington Garden King William Road NORTH ADELAIDE,Pennington Garden,King William Road,,,NORTH ADELAIDE,"Women's War Memorial Garden, Cross of Sacrifice and Stone of Remembrance",S,State,,,,Adelaide,16182,,1490,H0201490,32240,Monument - Column - Cairn - Cross - Shrine - Marker - Statue,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,F,CR 6109/995 H106100 S1648,0223406315,ADELAIDE Council,,REG,12/02/1998,,"The Memorial Garden was created in remembrance of those who died in World War One.  Initiated by the women of South Australia, it is a reminder of the grief so many experienced as a result of the loss of their loved ones during the war.  The Garden was d"
246099,1660,49-53 Pennington Terrace NORTH ADELAIDE,49-53,Pennington Terrace,,,NORTH ADELAIDE,"Master's Lodge (Grenfell Price Lodge), St Mark's College",S,State,,,,Adelaide,10766,,1658,H0201658,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5329/292 F171132 A92,0222008104,ADELAIDE Council,,REG,11/09/1986,,"This house was built in 1879 for William Austin Horn, most notable for his association with the early history of the Moonta Mines.  By riding from  the Wallaroo district to Adelaide in 22 hours (a feat not believed possible) he secured the leases for the"
246103,1661,55 Pennington Terrace NORTH ADELAIDE,55,Pennington Terrace,,,NORTH ADELAIDE,"Hawker House (former Dwelling), St Mark's College",S,State,,,,Adelaide,13545,,1659,H0201659,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,CT 5885/179 D58466 A1,0222008104,ADELAIDE Council,,REG,11/09/1986,,"This house, built in 1883, has been associated with several notable South Australian families.  It was built  for Arthur Waterhouse, who was involved in many entrepreneurial and commercial enterprises. Subsequent owners have included the brewer, Alfred S"
245385,1667,127-133 Kingston Terrace NORTH ADELAIDE,127-133,Kingston Terrace,,,NORTH ADELAIDE,"Dwelling ('Nurney House'), including Loggia, Garden, Sheds, Laundry, Garage and Boundary Walls to Kingston Terrace and Stanley Street",S,State,,,,Adelaide,11577,,1665,H0201665,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 6057/478 D80214 A2,CT 6057/479 D80124 A1,CT 6131/911 D80214 A3",0223301003,ADELAIDE Council,,REG,8/11/1984,,"Prominently situated on a large walled block overlooking the Park Lands, Nurney House dates back to the founding years of the Colony and is one of the earliest dwellings surviving in North Adelaide. It was built as a town residence for Capt. Charles Herv"
244870,1667,127-133 Kingston Terrace NORTH ADELAIDE,127-133,Kingston Terrace,,,NORTH ADELAIDE,"Dwelling ('Nurney House'), including Loggia, Garden, Sheds, Laundry, Garage and Boundary Walls to Kingston Terrace and Stanley Street",S,State,,,,Adelaide,11577,,1665,H0201665,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 6057/478 D80214 A2,CT 6057/479 D80124 A1,CT 6131/911 D80214 A3",0223301003,ADELAIDE Council,,REG,8/11/1984,,"Prominently situated on a large walled block overlooking the Park Lands, Nurney House dates back to the founding years of the Colony and is one of the earliest dwellings surviving in North Adelaide. It was built as a town residence for Capt. Charles Herv"
244869,1667,127-133 Kingston Terrace NORTH ADELAIDE,127-133,Kingston Terrace,,,NORTH ADELAIDE,"Dwelling ('Nurney House'), including Loggia, Garden, Sheds, Laundry, Garage and Boundary Walls to Kingston Terrace and Stanley Street",S,State,,,,Adelaide,11577,,1665,H0201665,16010,House,H,high level confidence,SHB,,,,,B,Building footprint,NORTH ADELAIDE,,,"CT 6057/478 D80214 A2,CT 6057/479 D80124 A1,CT 6131/911 D80214 A3",0223301003,ADELAIDE Council,,REG,8/11/1984,,"Prominently situated on a large walled block overlooking the Park Lands, Nurney House dates back to the founding years of the Colony and is one of the earliest dwellings surviving in North Adelaide. It was built as a town residence for Capt. Charles Herv"
